% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
11.457	1	2	1146	8	7	28	9422
11.458	1	2	1146	9	7	28	9422
11.459	1	2	1146	10	7	28	9422
11.46	1	2	1147	1	7	28	9422
11.461	1	2	1147	2	7	28	9422
11.462	1	2	1147	3	7	28	9422
11.463	1	2	1147	4	7	28	9422
11.464	1	2	1147	5	7	28	9422
11.465	1	2	1147	6	7	28	9422
11.466	1	2	1147	7	7	28	9422
11.467	1	2	1147	8	7	28	9422
11.468	1	2	1147	9	7	28	9422
11.469	1	2	1147	10	7	28	9422
11.47	1	2	1148	1	7	28	9422
11.471	1	2	1148	2	7	28	9422
11.472	1	2	1148	3	7	28	9422
11.473	1	2	1148	4	7	28	9422
11.474	1	2	1148	5	7	28	9422
11.475	1	2	1148	6	7	28	9422
11.476	1	2	1148	7	7	28	9422
11.477	1	2	1148	8	7	28	9422
11.478	1	2	1148	9	7	28	9422
11.479	1	2	1148	10	7	28	9422
11.48	1	2	1149	1	7	28	9422
11.481	1	2	1149	2	7	28	9422
11.482	1	2	1149	3	7	28	9422
11.483	1	2	1149	4	7	28	9422
11.484	1	2	1149	5	7	28	9422
11.485	1	2	1149	6	7	28	9422
11.486	1	2	1149	7	7	28	9422
11.487	1	2	1149	8	7	28	9422
11.488	1	2	1149	9	7	28	9422
11.489	1	2	1149	10	7	28	9422
11.49	1	2	1150	1	7	28	9422
11.491	1	2	1150	2	7	28	9422
11.492	1	2	1150	3	7	28	9422
11.493	1	2	1150	4	7	28	9422
11.494	1	2	1150	5	7	28	9422
11.495	1	2	1150	6	7	28	9422
11.496	1	2	1150	7	7	28	9422
11.497	1	2	1150	8	7	28	9422
11.498	1	2	1150	9	7	28	9422
11.499	1	2	1150	10	7	28	9422
11.5	1	2	1151	1	7	28	9422
11.501	1	2	1151	2	7	28	9422
11.502	1	2	1151	3	7	28	9422
11.503	1	2	1151	4	7	28	9422
11.504	1	2	1151	5	7	28	9422
11.505	1	2	1151	6	7	28	9422
11.506	1	2	1151	7	7	28	9422
11.507	1	2	1151	8	7	28	9422
11.508	1	2	1151	9	7	28	9422
11.509	1	2	1151	10	7	28	9422
11.51	1	2	1152	1	7	28	9422
11.511	1	2	1152	2	7	28	9422
11.512	1	2	1152	3	7	28	9422
11.513	1	2	1152	4	7	28	9422
11.514	1	4	1152	5	13	28	4587
11.514	1	2	1152	5	7	28	4587
11.515	1	2	1152	6	7	28	9422
11.516	1	2	1152	7	7	28	9422
11.517	1	2	1152	8	7	28	9422
11.518	1	2	1152	9	7	28	9422
11.519	1	2	1152	10	7	28	9422
11.52	1	2	1153	1	7	28	9422
11.521	1	2	1153	2	7	28	9422
11.522	1	2	1153	3	7	28	9422
11.523	1	14	1153	4	15	28	9422
11.524	1	14	1153	5	15	28	9422
11.525	1	14	1153	6	15	28	9422
11.526	1	14	1153	7	15	28	9422
11.527	1	14	1153	8	15	28	9422
11.528	1	14	1153	9	15	28	9422
11.529	1	14	1153	10	15	28	9422
11.53	1	14	1154	1	15	28	9422
11.531	1	14	1154	2	15	28	9422
11.532	1	14	1154	3	15	28	9422
11.533	1	14	1154	4	15	28	9422
11.534	1	14	1154	5	15	28	9422
11.535	1	14	1154	6	15	28	9422
11.536	1	14	1154	7	15	28	9422
11.537	1	14	1154	8	15	28	9422
11.538	1	14	1154	9	15	28	9422
11.539	1	14	1154	10	15	28	9422
11.54	1	14	1155	1	15	28	9422
11.541	1	14	1155	2	15	28	9422
11.542	1	14	1155	3	15	28	9422
11.543	1	14	1155	4	15	28	9422
11.544	1	14	1155	5	15	28	9422
11.545	1	14	1155	6	15	28	9422
11.546	1	14	1155	7	15	28	9422
11.547	1	14	1155	8	15	28	9422
11.548	1	14	1155	9	15	28	9422
11.549	1	14	1155	10	15	28	9422
11.55	1	14	1156	1	15	28	9422
11.551	1	14	1156	2	15	28	9422
11.552	1	14	1156	3	15	28	9422
11.553	1	14	1156	4	15	28	9422
11.554	1	14	1156	5	15	28	9422
11.555	1	14	1156	6	15	28	9422
11.556	1	14	1156	7	15	28	9422
11.557	1	14	1156	8	15	28	9422
11.558	1	14	1156	9	15	28	9422
11.559	1	14	1156	10	15	28	9422
11.56	1	14	1157	1	15	28	9422
11.561	1	14	1157	2	15	28	9422
11.562	1	14	1157	3	15	28	9422
11.563	1	14	1157	4	15	28	9422
11.564	1	14	1157	5	15	28	9422
11.565	1	14	1157	6	15	28	9422
11.566	1	14	1157	7	15	28	9422
11.567	1	14	1157	8	15	28	9422
11.568	1	14	1157	9	15	28	9422
11.569	1	14	1157	10	15	28	9422
11.57	1	14	1158	1	15	28	9422
11.571	1	14	1158	2	15	28	9422
11.572	1	14	1158	3	15	28	9422
11.573	1	14	1158	4	15	28	9422
11.574	1	14	1158	5	15	28	9422
11.575	1	14	1158	6	15	28	9422
11.576	1	14	1158	7	15	28	9422
11.577	1	14	1158	8	15	28	9422
11.578	1	14	1158	9	15	28	9422
11.579	1	14	1158	10	15	28	9422
11.58	1	14	1159	1	15	28	9422
11.581	1	14	1159	2	15	28	9422
11.582	1	14	1159	3	15	28	9422
11.583	1	14	1159	4	15	28	9422
11.584	1	15	1159	5	5	28	4587
11.584	1	14	1159	5	15	28	4587
11.585	1	14	1159	6	15	28	9422
11.586	1	14	1159	7	15	28	9422
11.587	1	14	1159	8	15	28	9422
11.588	1	14	1159	9	15	28	9422
11.589	1	14	1159	10	15	28	9422
11.59	1	14	1160	1	15	28	9422
11.591	1	14	1160	2	15	28	9422
11.592	1	1	1160	3	10	28	4587
11.592	1	14	1160	3	15	28	4587
11.593	1	1	1160	4	10	28	9422
11.594	1	1	1160	5	10	28	9422
11.595	1	1	1160	6	10	28	9422
11.596	1	1	1160	7	10	28	9422
11.597	1	1	1160	8	10	28	9422
11.598	1	1	1160	9	10	28	9422
11.599	1	1	1160	10	10	28	9422
11.6	1	1	1161	1	10	28	9422
11.601	1	1	1161	2	10	28	9422
11.602	1	1	1161	3	10	28	9422
11.603	1	1	1161	4	10	28	9422
11.604	1	1	1161	5	10	28	9422
11.605	1	1	1161	6	10	28	9422
11.606	1	1	1161	7	10	28	9422
11.607	1	1	1161	8	10	28	9422
11.608	1	1	1161	9	10	28	9422
11.609	1	1	1161	10	10	28	9422
11.61	1	1	1162	1	10	28	9422
11.611	1	1	1162	2	10	28	9422
11.612	1	1	1162	3	10	28	9422
11.613	1	1	1162	4	10	28	9422
11.614	1	1	1162	5	10	28	9422
11.615	1	1	1162	6	10	28	9422
11.616	1	1	1162	7	10	28	9422
11.617	1	1	1162	8	10	28	9422
11.618	1	1	1162	9	10	28	9422
11.619	1	1	1162	10	10	28	9422
11.62	1	1	1163	1	10	28	9422
11.621	1	1	1163	2	10	28	9422
11.622	1	1	1163	3	10	28	9422
11.623	1	1	1163	4	10	28	9422
11.624	1	1	1163	5	10	28	9422
11.625	1	1	1163	6	10	28	9422
11.626	1	1	1163	7	10	28	9422
11.627	1	1	1163	8	10	28	9422
11.628	1	1	1163	9	10	28	9422
11.629	1	1	1163	10	10	28	9422
11.63	1	1	1164	1	10	28	9422
11.631	1	1	1164	2	10	28	9422
11.632	1	1	1164	3	10	28	9422
11.633	1	1	1164	4	10	28	9422
11.634	1	1	1164	5	10	28	9422
11.635	1	1	1164	6	10	28	9422
11.636	1	1	1164	7	10	28	9422
11.637	1	1	1164	8	10	28	9422
11.638	1	1	1164	9	10	28	9422
11.639	1	1	1164	10	10	28	9422
11.64	1	1	1165	1	10	28	9422
11.641	1	1	1165	2	10	28	9422
11.642	1	1	1165	3	10	28	9422
11.643	1	1	1165	4	10	28	9422
11.644	1	1	1165	5	10	28	9422
11.645	1	1	1165	6	10	28	9422
11.646	1	1	1165	7	10	28	9422
11.647	1	1	1165	8	10	28	9422
11.648	1	1	1165	9	10	28	9422
11.649	1	1	1165	10	10	28	9422
11.65	1	1	1166	1	10	28	9422
11.651	1	1	1166	2	10	28	9422
11.652	1	1	1166	3	10	28	9422
11.653	1	11	1166	4	12	28	4587
11.653	1	1	1166	4	10	28	4587
11.654	1	1	1166	5	10	28	9422
11.655	1	1	1166	6	10	28	9422
11.656	1	1	1166	7	10	28	9422
11.657	1	1	1166	8	10	28	9422
11.658	1	1	1166	9	10	28	9422
11.659	1	1	1166	10	10	28	9422
11.66	1	1	1167	1	10	28	9422
11.661	1	7	1167	2	1	28	9422
11.662	1	7	1167	3	1	28	9422
11.663	1	7	1167	4	1	28	9422
11.664	1	7	1167	5	1	28	9422
11.665	1	7	1167	6	1	28	9422
11.666	1	7	1167	7	1	28	9422
11.667	1	7	1167	8	1	28	9422
11.668	1	7	1167	9	1	28	9422
11.669	1	7	1167	10	1	28	9422
11.67	1	7	1168	1	1	28	9422
11.671	1	7	1168	2	1	28	9422
11.672	1	7	1168	3	1	28	9422
11.673	1	7	1168	4	1	28	9422
11.674	1	7	1168	5	1	28	9422
11.675	1	7	1168	6	1	28	9422
11.676	1	7	1168	7	1	28	9422
11.677	1	7	1168	8	1	28	9422
11.678	1	7	1168	9	1	28	9422
11.679	1	7	1168	10	1	28	9422
11.68	1	7	1169	1	1	28	9422
11.681	1	7	1169	2	1	28	9422
11.682	1	7	1169	3	1	28	9422
11.683	1	7	1169	4	1	28	9422
11.684	1	7	1169	5	1	28	9422
11.685	1	7	1169	6	1	28	9422
11.686	1	7	1169	7	1	28	9422
11.687	1	7	1169	8	1	28	9422
11.688	1	7	1169	9	1	28	9422
11.689	1	7	1169	10	1	28	9422
11.69	1	7	1170	1	1	28	9422
11.691	1	7	1170	2	1	28	9422
11.692	1	7	1170	3	1	28	9422
11.693	1	7	1170	4	1	28	9422
11.694	1	7	1170	5	1	28	9422
11.695	1	7	1170	6	1	28	9422
11.696	1	7	1170	7	1	28	9422
11.697	1	7	1170	8	1	28	9422
11.698	1	7	1170	9	1	28	9422
11.699	1	7	1170	10	1	28	9422
11.7	1	7	1171	1	1	28	9422
11.701	1	7	1171	2	1	28	9422
11.702	1	7	1171	3	1	28	9422
11.703	1	7	1171	4	1	28	9422
11.704	1	7	1171	5	1	28	9422
11.705	1	7	1171	6	1	28	9422
11.706	1	7	1171	7	1	28	9422
11.707	1	7	1171	8	1	28	9422
11.708	1	7	1171	9	1	28	9422
11.709	1	7	1171	10	1	28	9422
11.71	1	7	1172	1	1	28	9422
11.711	1	7	1172	2	1	28	9422
11.712	1	7	1172	3	1	28	9422
11.713	1	7	1172	4	1	28	9422
11.714	1	7	1172	5	1	28	9422
11.715	1	7	1172	6	1	28	9422
11.716	1	7	1172	7	1	28	9422
11.717	1	7	1172	8	1	28	9422
11.718	1	7	1172	9	1	28	9422
11.719	1	7	1172	10	1	28	9422
11.72	1	7	1173	1	1	28	9422
11.721	1	7	1173	2	1	28	9422
11.722	1	7	1173	3	1	28	9422
11.723	1	2	1173	4	7	28	4587
11.723	1	7	1173	4	1	28	4587
11.724	1	7	1173	5	1	28	9422
11.725	1	7	1173	6	1	28	9422
11.726	1	7	1173	7	1	28	9422
11.727	1	7	1173	8	1	28	9422
11.728	1	7	1173	9	1	28	9422
11.729	1	7	1173	10	1	28	9422
11.73	1	7	1174	1	1	28	9422
11.731	1	8	1174	2	11	28	9422
11.732	1	8	1174	3	11	28	9422
11.733	1	8	1174	4	11	28	9422
11.734	1	8	1174	5	11	28	9422
11.735	1	8	1174	6	11	28	9422
11.736	1	8	1174	7	11	28	9422
11.737	1	8	1174	8	11	28	9422
11.738	1	8	1174	9	11	28	9422
11.739	1	8	1174	10	11	28	9422
11.74	1	8	1175	1	11	28	9422
11.741	1	8	1175	2	11	28	9422
11.742	1	8	1175	3	11	28	9422
11.743	1	8	1175	4	11	28	9422
11.744	1	8	1175	5	11	28	9422
11.745	1	8	1175	6	11	28	9422
11.746	1	8	1175	7	11	28	9422
11.747	1	8	1175	8	11	28	9422
11.748	1	8	1175	9	11	28	9422
11.749	1	8	1175	10	11	28	9422
11.75	1	8	1176	1	11	28	9422
11.751	1	8	1176	2	11	28	9422
11.752	1	8	1176	3	11	28	9422
11.753	1	8	1176	4	11	28	9422
11.754	1	8	1176	5	11	28	9422
11.755	1	8	1176	6	11	28	9422
11.756	1	8	1176	7	11	28	9422
11.757	1	8	1176	8	11	28	9422
11.758	1	8	1176	9	11	28	9422
11.759	1	8	1176	10	11	28	9422
11.76	1	8	1177	1	11	28	9422
11.761	1	8	1177	2	11	28	9422
11.762	1	8	1177	3	11	28	9422
11.763	1	8	1177	4	11	28	9422
11.764	1	8	1177	5	11	28	9422
11.765	1	8	1177	6	11	28	9422
11.766	1	8	1177	7	11	28	9422
11.767	1	8	1177	8	11	28	9422
11.768	1	8	1177	9	11	28	9422
11.769	1	8	1177	10	11	28	9422
11.77	1	8	1178	1	11	28	9422
11.771	1	8	1178	2	11	28	9422
11.772	1	8	1178	3	11	28	9422
11.773	1	8	1178	4	11	28	9422
11.774	1	8	1178	5	11	28	9422
11.775	1	8	1178	6	11	28	9422
11.776	1	8	1178	7	11	28	9422
11.777	1	8	1178	8	11	28	9422
11.778	1	8	1178	9	11	28	9422
11.779	1	8	1178	10	11	28	9422
11.78	1	8	1179	1	11	28	9422
11.781	1	8	1179	2	11	28	9422
11.782	1	8	1179	3	11	28	9422
11.783	1	8	1179	4	11	28	9422
11.784	1	8	1179	5	11	28	9422
11.785	1	8	1179	6	11	28	9422
11.786	1	8	1179	7	11	28	9422
11.787	1	8	1179	8	11	28	9422
11.788	1	8	1179	9	11	28	9422
11.789	1	8	1179	10	11	28	9422
11.79	1	8	1180	1	11	28	9422
11.791	1	8	1180	2	11	28	9422
11.792	1	14	1180	3	15	28	4587
11.792	1	8	1180	3	11	28	4587
11.793	1	8	1180	4	11	28	9422
11.794	1	8	1180	5	11	28	9422
11.795	1	8	1180	6	11	28	9422
11.796	1	8	1180	7	11	28	9422
11.797	1	8	1180	8	11	28	9422
11.798	1	8	1180	9	11	28	9422
11.799	1	8	1180	10	11	28	9422
11.8	1	9	1181	1	6	28	9422
11.801	1	9	1181	2	6	28	9422
11.802	1	9	1181	3	6	28	9422
11.803	1	9	1181	4	6	28	9422
11.804	1	9	1181	5	6	28	9422
11.805	1	9	1181	6	6	28	9422
11.806	1	9	1181	7	6	28	9422
11.807	1	9	1181	8	6	28	9422
11.808	1	9	1181	9	6	28	9422
11.809	1	9	1181	10	6	28	9422
11.81	1	9	1182	1	6	28	9422
11.811	1	9	1182	2	6	28	9422
11.812	1	9	1182	3	6	28	9422
11.813	1	9	1182	4	6	28	9422
11.814	1	9	1182	5	6	28	9422
11.815	1	9	1182	6	6	28	9422
11.816	1	9	1182	7	6	28	9422
11.817	1	9	1182	8	6	28	9422
11.818	1	9	1182	9	6	28	9422
11.819	1	9	1182	10	6	28	9422
11.82	1	9	1183	1	6	28	9422
11.821	1	9	1183	2	6	28	9422
11.822	1	9	1183	3	6	28	9422
11.823	1	9	1183	4	6	28	9422
11.824	1	9	1183	5	6	28	9422
11.825	1	9	1183	6	6	28	9422
11.826	1	9	1183	7	6	28	9422
11.827	1	9	1183	8	6	28	9422
11.828	1	9	1183	9	6	28	9422
11.829	1	9	1183	10	6	28	9422
11.83	1	9	1184	1	6	28	9422
11.831	1	9	1184	2	6	28	9422
11.832	1	9	1184	3	6	28	9422
11.833	1	9	1184	4	6	28	9422
11.834	1	9	1184	5	6	28	9422
11.835	1	9	1184	6	6	28	9422
11.836	1	9	1184	7	6	28	9422
11.837	1	9	1184	8	6	28	9422
11.838	1	9	1184	9	6	28	9422
11.839	1	9	1184	10	6	28	9422
11.84	1	9	1185	1	6	28	9422
11.841	1	9	1185	2	6	28	9422
11.842	1	9	1185	3	6	28	9422
11.843	1	9	1185	4	6	28	9422
11.844	1	9	1185	5	6	28	9422
11.845	1	9	1185	6	6	28	9422
11.846	1	9	1185	7	6	28	9422
11.847	1	9	1185	8	6	28	9422
11.848	1	9	1185	9	6	28	9422
11.849	1	9	1185	10	6	28	9422
11.85	1	9	1186	1	6	28	9422
11.851	1	9	1186	2	6	28	9422
11.852	1	9	1186	3	6	28	9422
11.853	1	9	1186	4	6	28	9422
11.854	1	9	1186	5	6	28	9422
11.855	1	9	1186	6	6	28	9422
11.856	1	9	1186	7	6	28	9422
11.857	1	9	1186	8	6	28	9422
11.858	1	9	1186	9	6	28	9422
11.859	1	9	1186	10	6	28	9422
11.86	1	9	1187	1	6	28	9422
11.861	1	1	1187	2	10	28	4587
11.861	1	9	1187	2	6	28	4587
11.862	1	9	1187	3	6	28	9422
11.863	1	9	1187	4	6	28	9422
11.864	1	9	1187	5	6	28	9422
11.865	1	9	1187	6	6	28	9422
11.866	1	9	1187	7	6	28	9422
11.867	1	9	1187	8	6	28	9422
11.868	1	3	1187	9	2	28	4587
11.868	1	9	1187	9	6	28	4587
11.869	1	3	1187	10	2	28	9422
11.87	1	3	1188	1	2	28	9422
11.871	1	3	1188	2	2	28	9422
11.872	1	3	1188	3	2	28	9422
11.873	1	3	1188	4	2	28	9422
11.874	1	3	1188	5	2	28	9422
11.875	1	3	1188	6	2	28	9422
11.876	1	3	1188	7	2	28	9422
11.877	1	3	1188	8	2	28	9422
11.878	1	3	1188	9	2	28	9422
11.879	1	3	1188	10	2	28	9422
11.88	1	3	1189	1	2	28	9422
11.881	1	3	1189	2	2	28	9422
11.882	1	3	1189	3	2	28	9422
11.883	1	3	1189	4	2	28	9422
11.884	1	3	1189	5	2	28	9422
11.885	1	3	1189	6	2	28	9422
11.886	1	3	1189	7	2	28	9422
11.887	1	3	1189	8	2	28	9422
11.888	1	3	1189	9	2	28	9422
11.889	1	3	1189	10	2	28	9422
11.89	1	3	1190	1	2	28	9422
11.891	1	3	1190	2	2	28	9422
11.892	1	3	1190	3	2	28	9422
11.893	1	3	1190	4	2	28	9422
11.894	1	3	1190	5	2	28	9422
11.895	1	3	1190	6	2	28	9422
11.896	1	3	1190	7	2	28	9422
11.897	1	3	1190	8	2	28	9422
11.898	1	3	1190	9	2	28	9422
11.899	1	3	1190	10	2	28	9422
11.9	1	3	1191	1	2	28	9422
11.901	1	3	1191	2	2	28	9422
11.902	1	3	1191	3	2	28	9422
11.903	1	3	1191	4	2	28	9422
11.904	1	3	1191	5	2	28	9422
11.905	1	3	1191	6	2	28	9422
11.906	1	3	1191	7	2	28	9422
11.907	1	3	1191	8	2	28	9422
11.908	1	3	1191	9	2	28	9422
11.909	1	3	1191	10	2	28	9422
11.91	1	3	1192	1	2	28	9422
11.911	1	3	1192	2	2	28	9422
11.912	1	3	1192	3	2	28	9422
11.913	1	3	1192	4	2	28	9422
11.914	1	3	1192	5	2	28	9422
11.915	1	3	1192	6	2	28	9422
11.916	1	3	1192	7	2	28	9422
11.917	1	3	1192	8	2	28	9422
11.918	1	3	1192	9	2	28	9422
11.919	1	3	1192	10	2	28	9422
11.92	1	3	1193	1	2	28	9422
11.921	1	3	1193	2	2	28	9422
11.922	1	3	1193	3	2	28	9422
11.923	1	3	1193	4	2	28	9422
11.924	1	3	1193	5	2	28	9422
11.925	1	3	1193	6	2	28	9422
11.926	1	3	1193	7	2	28	9422
11.927	1	3	1193	8	2	28	9422
11.928	1	3	1193	9	2	28	9422
11.929	1	3	1193	10	2	28	9422
11.93	1	7	1194	1	1	28	4587
11.93	1	3	1194	1	2	28	4587
11.931	1	3	1194	2	2	28	9422
11.932	1	3	1194	3	2	28	9422
11.933	1	3	1194	4	2	28	9422
11.934	1	3	1194	5	2	28	9422
11.935	1	3	1194	6	2	28	9422
11.936	1	3	1194	7	2	28	9422
11.937	1	3	1194	8	2	28	9422
11.938	1	10	1194	9	8	28	9422
11.939	1	10	1194	10	8	28	9422
11.94	1	10	1195	1	8	28	9422
11.941	1	10	1195	2	8	28	9422
11.942	1	10	1195	3	8	28	9422
11.943	1	10	1195	4	8	28	9422
11.944	1	10	1195	5	8	28	9422
11.945	1	10	1195	6	8	28	9422
11.946	1	10	1195	7	8	28	9422
11.947	1	10	1195	8	8	28	9422
11.948	1	10	1195	9	8	28	9422
11.949	1	10	1195	10	8	28	9422
11.95	1	10	1196	1	8	28	9422
11.951	1	10	1196	2	8	28	9422
11.952	1	10	1196	3	8	28	9422
11.953	1	10	1196	4	8	28	9422
11.954	1	10	1196	5	8	28	9422
11.955	1	10	1196	6	8	28	9422
11.956	1	10	1196	7	8	28	9422
11.957	1	10	1196	8	8	28	9422
11.958	1	10	1196	9	8	28	9422
11.959	1	10	1196	10	8	28	9422
11.96	1	10	1197	1	8	28	9422
11.961	1	10	1197	2	8	28	9422
11.962	1	10	1197	3	8	28	9422
11.963	1	10	1197	4	8	28	9422
11.964	1	10	1197	5	8	28	9422
11.965	1	10	1197	6	8	28	9422
11.966	1	10	1197	7	8	28	9422
11.967	1	10	1197	8	8	28	9422
11.968	1	10	1197	9	8	28	9422
11.969	1	10	1197	10	8	28	9422
11.97	1	10	1198	1	8	28	9422
11.971	1	10	1198	2	8	28	9422
11.972	1	10	1198	3	8	28	9422
11.973	1	10	1198	4	8	28	9422
11.974	1	10	1198	5	8	28	9422
11.975	1	10	1198	6	8	28	9422
11.976	1	10	1198	7	8	28	9422
11.977	1	10	1198	8	8	28	9422
11.978	1	10	1198	9	8	28	9422
11.979	1	10	1198	10	8	28	9422
11.98	1	10	1199	1	8	28	9422
11.981	1	10	1199	2	8	28	9422
11.982	1	10	1199	3	8	28	9422
11.983	1	10	1199	4	8	28	9422
11.984	1	10	1199	5	8	28	9422
11.985	1	10	1199	6	8	28	9422
11.986	1	10	1199	7	8	28	9422
11.987	1	10	1199	8	8	28	9422
11.988	1	10	1199	9	8	28	9422
11.989	1	10	1199	10	8	28	9422
11.99	1	10	1200	1	8	28	9422
11.991	1	10	1200	2	8	28	9422
11.992	1	10	1200	3	8	28	9422
11.993	1	10	1200	4	8	28	9422
11.994	1	10	1200	5	8	28	9422
11.995	1	10	1200	6	8	28	9422
11.996	1	10	1200	7	8	28	9422
11.997	1	10	1200	8	8	28	9422
11.998	1	10	1200	9	8	28	9422
11.999	1	8	1200	10	11	28	4587
11.999	1	10	1200	10	8	28	4587
12	1	10	1201	1	8	28	9422
12.001	1	10	1201	2	8	28	9422
12.002	1	10	1201	3	8	28	9422
12.003	1	10	1201	4	8	28	9422
12.004	1	10	1201	5	8	28	9422
12.005	1	10	1201	6	8	28	9422
12.006	1	10	1201	7	8	28	9422
12.007	1	12	1201	8	14	28	9422
12.008	1	12	1201	9	14	28	9422
12.009	1	12	1201	10	14	28	9422
12.01	1	12	1202	1	14	28	9422
12.011	1	12	1202	2	14	28	9422
12.012	1	12	1202	3	14	28	9422
12.013	1	12	1202	4	14	28	9422
12.014	1	12	1202	5	14	28	9422
12.015	1	12	1202	6	14	28	9422
12.016	1	12	1202	7	14	28	9422
12.017	1	12	1202	8	14	28	9422
12.018	1	12	1202	9	14	28	9422
12.019	1	12	1202	10	14	28	9422
12.02	1	12	1203	1	14	28	9422
12.021	1	12	1203	2	14	28	9422
12.022	1	12	1203	3	14	28	9422
12.023	1	12	1203	4	14	28	9422
12.024	1	12	1203	5	14	28	9422
12.025	1	12	1203	6	14	28	9422
12.026	1	12	1203	7	14	28	9422
12.027	1	12	1203	8	14	28	9422
12.028	1	12	1203	9	14	28	9422
12.029	1	12	1203	10	14	28	9422
12.03	1	12	1204	1	14	28	9422
12.031	1	12	1204	2	14	28	9422
12.032	1	12	1204	3	14	28	9422
12.033	1	12	1204	4	14	28	9422
12.034	1	12	1204	5	14	28	9422
12.035	1	12	1204	6	14	28	9422
12.036	1	12	1204	7	14	28	9422
12.037	1	12	1204	8	14	28	9422
12.038	1	12	1204	9	14	28	9422
12.039	1	12	1204	10	14	28	9422
12.04	1	12	1205	1	14	28	9422
12.041	1	12	1205	2	14	28	9422
12.042	1	12	1205	3	14	28	9422
12.043	1	12	1205	4	14	28	9422
12.044	1	12	1205	5	14	28	9422
12.045	1	12	1205	6	14	28	9422
12.046	1	12	1205	7	14	28	9422
12.047	1	12	1205	8	14	28	9422
12.048	1	12	1205	9	14	28	9422
12.049	1	12	1205	10	14	28	9422
12.05	1	12	1206	1	14	28	9422
12.051	1	12	1206	2	14	28	9422
12.052	1	12	1206	3	14	28	9422
12.053	1	12	1206	4	14	28	9422
12.054	1	12	1206	5	14	28	9422
12.055	1	12	1206	6	14	28	9422
12.056	1	12	1206	7	14	28	9422
12.057	1	12	1206	8	14	28	9422
12.058	1	12	1206	9	14	28	9422
12.059	1	12	1206	10	14	28	9422
12.06	1	12	1207	1	14	28	9422
12.061	1	12	1207	2	14	28	9422
12.062	1	12	1207	3	14	28	9422
12.063	1	12	1207	4	14	28	9422
12.064	1	12	1207	5	14	28	9422
12.065	1	12	1207	6	14	28	9422
12.066	1	12	1207	7	14	28	9422
12.067	1	12	1207	8	14	28	9422
12.068	1	9	1207	9	6	28	4587
12.068	1	12	1207	9	14	28	4587
12.069	1	12	1207	10	14	28	9422
12.07	1	12	1208	1	14	28	9422
12.071	1	12	1208	2	14	28	9422
12.072	1	12	1208	3	14	28	9422
12.073	1	12	1208	4	14	28	9422
12.074	1	12	1208	5	14	28	9422
12.075	1	12	1208	6	14	28	9422
12.076	1	5	1208	7	4	28	9422
12.077	1	5	1208	8	4	28	9422
12.078	1	5	1208	9	4	28	9422
12.079	1	5	1208	10	4	28	9422
12.08	1	5	1209	1	4	28	9422
12.081	1	5	1209	2	4	28	9422
12.082	1	5	1209	3	4	28	9422
12.083	1	5	1209	4	4	28	9422
12.084	1	5	1209	5	4	28	9422
12.085	1	5	1209	6	4	28	9422
12.086	1	5	1209	7	4	28	9422
12.087	1	5	1209	8	4	28	9422
12.088	1	5	1209	9	4	28	9422
12.089	1	5	1209	10	4	28	9422
12.09	1	5	1210	1	4	28	9422
12.091	1	5	1210	2	4	28	9422
12.092	1	5	1210	3	4	28	9422
12.093	1	5	1210	4	4	28	9422
12.094	1	5	1210	5	4	28	9422
12.095	1	5	1210	6	4	28	9422
12.096	1	5	1210	7	4	28	9422
12.097	1	5	1210	8	4	28	9422
12.098	1	5	1210	9	4	28	9422
12.099	1	5	1210	10	4	28	9422
12.1	1	5	1211	1	4	28	9422
12.101	1	5	1211	2	4	28	9422
12.102	1	5	1211	3	4	28	9422
12.103	1	5	1211	4	4	28	9422
12.104	1	5	1211	5	4	28	9422
12.105	1	5	1211	6	4	28	9422
12.106	1	5	1211	7	4	28	9422
12.107	1	5	1211	8	4	28	9422
12.108	1	5	1211	9	4	28	9422
12.109	1	5	1211	10	4	28	9422
12.11	1	5	1212	1	4	28	9422
12.111	1	5	1212	2	4	28	9422
12.112	1	5	1212	3	4	28	9422
12.113	1	5	1212	4	4	28	9422
12.114	1	5	1212	5	4	28	9422
12.115	1	5	1212	6	4	28	9422
12.116	1	5	1212	7	4	28	9422
12.117	1	5	1212	8	4	28	9422
12.118	1	5	1212	9	4	28	9422
12.119	1	5	1212	10	4	28	9422
12.12	1	5	1213	1	4	28	9422
12.121	1	5	1213	2	4	28	9422
12.122	1	5	1213	3	4	28	9422
12.123	1	5	1213	4	4	28	9422
12.124	1	5	1213	5	4	28	9422
12.125	1	5	1213	6	4	28	9422
12.126	1	5	1213	7	4	28	9422
12.127	1	5	1213	8	4	28	9422
12.128	1	5	1213	9	4	28	9422
12.129	1	5	1213	10	4	28	9422
12.13	1	5	1214	1	4	28	9422
12.131	1	5	1214	2	4	28	9422
12.132	1	5	1214	3	4	28	9422
12.133	1	5	1214	4	4	28	9422
12.134	1	5	1214	5	4	28	9422
12.135	1	5	1214	6	4	28	9422
12.136	1	5	1214	7	4	28	9422
12.137	1	3	1214	8	2	28	4587
12.137	1	5	1214	8	4	28	4587
12.138	1	5	1214	9	4	28	9422
12.139	1	5	1214	10	4	28	9422
12.14	1	5	1215	1	4	28	9422
12.141	1	5	1215	2	4	28	9422
12.142	1	5	1215	3	4	28	9422
