% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	Nprb
3.917	1	3	392	8	1	1	217	0	0	47
3.917	1	1	392	8	2	10	935	0	0	47
3.918	1	3	392	9	1	5	533	0	0	48
3.918	1	1	392	9	2	10	935	0	0	47
3.919	1	1	392	10	2	10	935	0	0	47
3.919	1	3	392	10	1	1	217	0	0	47
3.92	1	3	393	1	1	1	217	0	0	47
3.92	1	1	393	1	2	10	935	0	0	47
3.921	1	3	393	2	1	1	217	0	0	47
3.921	1	1	393	2	2	15	1692	0	0	47
3.922	1	1	393	3	2	15	1692	0	0	47
3.922	1	3	393	3	1	1	217	0	0	47
3.923	1	3	393	4	1	1	217	0	0	47
3.923	1	1	393	4	2	15	1692	0	0	47
3.924	1	3	393	5	1	1	217	0	0	47
3.924	1	1	393	5	2	15	1692	0	0	47
3.925	1	1	393	6	2	15	1692	0	0	47
3.925	1	3	393	6	1	1	217	0	0	47
3.926	1	3	393	7	1	1	217	0	0	47
3.926	1	1	393	7	2	15	1692	0	0	47
3.927	1	3	393	8	1	1	217	0	0	47
3.927	1	1	393	8	2	15	1692	0	0	47
3.928	1	1	393	9	2	15	1692	0	0	47
3.928	1	3	393	9	1	1	217	0	0	47
3.929	1	3	393	10	1	5	533	0	0	48
3.929	1	1	393	10	2	15	1692	0	0	47
3.93	1	3	394	1	1	5	533	0	0	48
3.93	1	1	394	1	2	15	1692	0	0	47
3.931	1	3	394	2	1	5	1095	0	0	98
3.932	1	3	394	3	1	5	1095	0	0	98
3.933	1	3	394	4	1	5	1095	0	0	98
3.934	1	3	394	5	1	1	453	0	0	98
3.935	1	3	394	6	1	1	453	0	0	98
3.936	1	3	394	7	1	1	453	0	0	98
3.937	1	3	394	8	1	1	453	0	0	98
3.938	1	3	394	9	1	1	453	0	0	98
3.939	1	3	394	10	1	5	1095	0	0	98
3.94	1	3	395	1	1	5	1095	0	0	98
3.941	1	3	395	2	1	5	1095	0	0	98
3.942	1	3	395	3	1	5	1095	0	0	98
3.943	1	3	395	4	1	5	1095	0	0	98
3.944	1	3	395	5	1	1	453	0	0	98
3.945	1	3	395	6	1	1	453	0	0	98
3.946	1	3	395	7	1	1	453	0	0	98
3.947	1	3	395	8	1	1	453	0	0	98
3.948	1	3	395	9	1	1	453	0	0	98
3.949	1	3	395	10	1	5	1095	0	0	98
3.95	1	3	396	1	1	5	1095	0	0	98
3.951	1	3	396	2	1	5	1095	0	0	98
3.952	1	2	396	3	3	25	3422	0	0	47
3.952	1	3	396	3	1	5	533	0	0	48
3.953	1	2	396	4	3	20	2385	0	0	48
3.953	1	3	396	4	1	5	533	0	0	48
3.954	1	3	396	5	1	5	533	0	0	48
3.954	1	2	396	5	3	20	2385	0	0	48
3.955	1	2	396	6	3	25	3422	0	0	47
3.955	1	3	396	6	1	5	533	0	0	48
3.956	1	2	396	7	3	25	3422	0	0	47
3.956	1	3	396	7	1	5	533	0	0	48
3.957	1	3	396	8	1	5	533	0	0	48
3.957	1	2	396	8	3	20	2385	0	0	48
3.958	1	2	396	9	3	20	2385	0	0	48
3.958	1	3	396	9	1	5	533	0	0	48
3.959	1	2	396	10	3	20	2385	0	0	48
3.959	1	3	396	10	1	1	217	0	0	47
3.96	1	3	397	1	1	1	217	0	0	47
3.96	1	2	397	1	3	20	2385	0	0	48
3.961	1	2	397	2	3	20	2385	0	0	48
3.961	1	3	397	2	1	1	217	0	0	47
3.962	1	2	397	3	3	20	2385	0	0	48
3.962	1	3	397	3	1	1	217	0	0	47
3.963	1	3	397	4	1	1	217	0	0	47
3.963	1	2	397	4	3	20	2385	0	0	48
3.964	1	2	397	5	3	20	2385	0	0	48
3.964	1	3	397	5	1	5	533	0	0	48
3.965	1	2	397	6	3	20	2385	0	0	48
3.965	1	3	397	6	1	1	217	0	0	47
3.966	1	3	397	7	1	1	217	0	0	47
3.966	1	2	397	7	3	20	2385	0	0	48
3.967	1	2	397	8	3	25	3422	0	0	47
3.967	1	3	397	8	1	1	217	0	0	47
3.968	1	2	397	9	3	25	3422	0	0	47
3.968	1	3	397	9	1	1	217	0	0	47
3.969	1	3	397	10	1	1	217	0	0	47
3.969	1	2	397	10	3	25	3422	0	0	47
3.97	1	2	398	1	3	25	3422	0	0	47
3.97	1	3	398	1	1	1	217	0	0	47
3.971	1	2	398	2	3	25	3422	0	0	47
3.971	1	3	398	2	1	1	217	0	0	47
3.972	1	3	398	3	1	1	217	0	0	47
3.972	1	2	398	3	3	25	3422	0	0	47
3.973	1	2	398	4	3	25	3422	0	0	47
3.973	1	3	398	4	1	1	217	0	0	47
3.974	1	2	398	5	3	25	3422	0	0	47
3.974	1	3	398	5	1	1	217	0	0	47
3.975	1	3	398	6	1	5	1095	0	0	98
3.976	1	3	398	7	1	5	1095	0	0	98
3.977	1	1	398	8	2	10	935	0	0	47
3.977	1	3	398	8	1	5	533	0	0	48
3.978	1	3	398	9	1	5	533	0	0	48
3.978	1	1	398	9	2	10	935	0	0	47
3.979	1	3	398	10	1	5	533	0	0	48
3.979	1	1	398	10	2	10	935	0	0	47
3.98	1	1	399	1	2	15	1692	0	0	47
3.98	1	3	399	1	1	1	217	0	0	47
3.981	1	3	399	2	1	1	217	0	0	47
3.981	1	1	399	2	2	15	1692	0	0	47
3.982	1	3	399	3	1	1	217	0	0	47
3.982	1	1	399	3	2	15	1692	0	0	47
3.983	1	1	399	4	2	15	1692	0	0	47
3.983	1	3	399	4	1	1	217	0	0	47
3.984	1	3	399	5	1	1	217	0	0	47
3.984	1	1	399	5	2	15	1692	0	0	47
3.985	1	3	399	6	1	5	533	0	0	48
3.985	1	1	399	6	2	15	1692	0	0	47
3.986	1	1	399	7	2	15	1692	0	0	47
3.986	1	3	399	7	1	5	533	0	0	48
3.987	1	3	399	8	1	5	533	0	0	48
3.987	1	1	399	8	2	15	1692	0	0	47
3.988	1	3	399	9	1	5	533	0	0	48
3.988	1	1	399	9	2	15	1692	0	0	47
3.989	1	1	399	10	2	15	1692	0	0	47
3.989	1	3	399	10	1	5	533	0	0	48
3.99	1	3	400	1	1	1	217	0	0	47
3.99	1	1	400	1	2	10	935	0	0	47
3.991	1	3	400	2	1	1	217	0	0	47
3.991	1	1	400	2	2	10	935	0	0	47
3.992	1	1	400	3	2	10	935	0	0	47
3.992	1	3	400	3	1	1	217	0	0	47
3.993	1	3	400	4	1	1	217	0	0	47
3.993	1	1	400	4	2	10	935	0	0	47
3.994	1	3	400	5	1	1	217	0	0	47
3.994	1	1	400	5	2	10	935	0	0	47
3.995	1	1	400	6	2	15	1692	0	0	47
3.995	1	3	400	6	1	5	533	0	0	48
3.996	1	3	400	7	1	5	533	0	0	48
3.996	1	1	400	7	2	15	1692	0	0	47
3.997	1	3	400	8	1	5	533	0	0	48
3.997	1	1	400	8	2	15	1692	0	0	47
3.998	1	1	400	9	2	15	1692	0	0	47
3.998	1	3	400	9	1	5	533	0	0	48
3.999	1	3	400	10	1	5	533	0	0	48
3.999	1	1	400	10	2	15	1692	0	0	47
4	1	3	401	1	1	5	533	0	0	48
4	1	1	401	1	2	10	935	0	0	47
4.001	1	1	401	2	2	10	935	0	0	47
4.001	1	3	401	2	1	5	533	0	0	48
4.002	1	3	401	3	1	5	533	0	0	48
4.002	1	1	401	3	2	10	935	0	0	47
4.003	1	3	401	4	1	5	533	0	0	48
4.003	1	1	401	4	2	10	935	0	0	47
4.004	1	1	401	5	2	15	1692	0	0	47
4.004	1	3	401	5	1	5	533	0	0	48
4.005	1	3	401	6	1	1	217	0	0	47
4.005	1	1	401	6	2	15	1692	0	0	47
4.006	1	3	401	7	1	1	217	0	0	47
4.006	1	1	401	7	2	15	1692	0	0	47
4.007	1	1	401	8	2	15	1692	0	0	47
4.007	1	3	401	8	1	1	217	0	0	47
4.008	1	3	401	9	1	1	217	0	0	47
4.008	1	1	401	9	2	15	1692	0	0	47
4.009	1	3	401	10	1	1	217	0	0	47
4.009	1	1	401	10	2	10	935	0	0	47
4.01	1	1	402	1	2	10	935	0	0	47
4.01	1	3	402	1	1	5	533	0	0	48
4.011	1	3	402	2	1	1	217	0	0	47
4.011	1	1	402	2	2	10	935	0	0	47
4.012	1	3	402	3	1	1	217	0	0	47
4.012	1	1	402	3	2	10	935	0	0	47
4.013	1	1	402	4	2	10	935	0	0	47
4.013	1	3	402	4	1	1	217	0	0	47
4.014	1	3	402	5	1	1	217	0	0	47
4.014	1	1	402	5	2	10	935	0	0	47
4.015	1	3	402	6	1	1	217	0	0	47
4.015	1	1	402	6	2	10	935	0	0	47
4.016	1	1	402	7	2	10	935	0	0	47
4.016	1	3	402	7	1	1	217	0	0	47
4.017	1	3	402	8	1	1	217	0	0	47
4.017	1	1	402	8	2	10	935	0	0	47
4.018	1	3	402	9	1	1	217	0	0	47
4.018	1	1	402	9	2	10	935	0	0	47
4.019	1	1	402	10	2	15	1692	0	0	47
4.019	1	3	402	10	1	1	217	0	0	47
4.02	1	3	403	1	1	1	217	0	0	47
4.02	1	1	403	1	2	15	1692	0	0	47
4.021	1	3	403	2	1	5	533	0	0	48
4.021	1	1	403	2	2	15	1692	0	0	47
4.022	1	1	403	3	2	15	1692	0	0	47
4.022	1	3	403	3	1	5	533	0	0	48
4.023	1	3	403	4	1	5	533	0	0	48
4.023	1	1	403	4	2	15	1692	0	0	47
4.024	1	3	403	5	1	5	533	0	0	48
4.024	1	1	403	5	2	10	935	0	0	47
4.025	1	1	403	6	2	10	935	0	0	47
4.025	1	3	403	6	1	5	533	0	0	48
4.026	1	3	403	7	1	1	217	0	0	47
4.026	1	1	403	7	2	10	935	0	0	47
4.027	1	3	403	8	1	1	453	0	0	98
4.028	1	3	403	9	1	1	453	0	0	98
4.029	1	3	403	10	1	1	453	0	0	98
4.03	1	3	404	1	1	1	453	0	0	98
4.031	1	3	404	2	1	5	1095	0	0	98
4.032	1	3	404	3	1	5	1095	0	0	98
4.033	1	3	404	4	1	5	1095	0	0	98
4.034	1	3	404	5	1	5	1095	0	0	98
4.035	1	3	404	6	1	5	1095	0	0	98
4.036	1	3	404	7	1	1	453	0	0	98
4.037	1	3	404	8	1	1	453	0	0	98
4.038	1	3	404	9	1	1	453	0	0	98
4.039	1	3	404	10	1	1	453	0	0	98
4.04	1	3	405	1	1	1	453	0	0	98
4.041	1	3	405	2	1	5	1095	0	0	98
4.042	1	3	405	3	1	5	1095	0	0	98
4.043	1	3	405	4	1	5	1095	0	0	98
4.044	1	3	405	5	1	5	1095	0	0	98
4.045	1	3	405	6	1	5	1095	0	0	98
4.046	1	3	405	7	1	5	1095	0	0	98
4.047	1	3	405	8	1	5	1095	0	0	98
4.048	1	3	405	9	1	5	1095	0	0	98
4.049	1	2	405	10	3	25	3422	0	0	47
4.049	1	3	405	10	1	5	533	0	0	48
4.05	1	2	406	1	3	25	3422	0	0	47
4.05	1	3	406	1	1	5	533	0	0	48
4.051	1	3	406	2	1	1	217	0	0	47
4.051	1	2	406	2	3	20	2385	0	0	48
4.052	1	2	406	3	3	20	2385	0	0	48
4.052	1	3	406	3	1	1	217	0	0	47
4.053	1	2	406	4	3	25	3422	0	0	47
4.053	1	3	406	4	1	1	217	0	0	47
4.054	1	3	406	5	1	1	217	0	0	47
4.054	1	2	406	5	3	25	3422	0	0	47
4.055	1	2	406	6	3	20	2385	0	0	48
4.055	1	3	406	6	1	1	217	0	0	47
4.056	1	2	406	7	3	20	2385	0	0	48
4.056	1	3	406	7	1	5	533	0	0	48
4.057	1	3	406	8	1	1	217	0	0	47
4.057	1	2	406	8	3	20	2385	0	0	48
4.058	1	2	406	9	3	20	2385	0	0	48
4.058	1	3	406	9	1	1	217	0	0	47
4.059	1	2	406	10	3	20	2385	0	0	48
4.059	1	3	406	10	1	1	217	0	0	47
4.06	1	3	407	1	1	1	217	0	0	47
4.06	1	2	407	1	3	20	2385	0	0	48
4.061	1	2	407	2	3	20	2385	0	0	48
4.061	1	3	407	2	1	1	217	0	0	47
4.062	1	2	407	3	3	20	2385	0	0	48
4.062	1	3	407	3	1	1	217	0	0	47
4.063	1	3	407	4	1	1	217	0	0	47
4.063	1	2	407	4	3	20	2385	0	0	48
4.064	1	2	407	5	3	20	2385	0	0	48
4.064	1	3	407	5	1	1	217	0	0	47
4.065	1	2	407	6	3	25	3422	0	0	47
4.065	1	3	407	6	1	1	217	0	0	47
4.066	1	3	407	7	1	1	217	0	0	47
4.066	1	2	407	7	3	25	3422	0	0	47
4.067	1	2	407	8	3	25	3422	0	0	47
4.067	1	3	407	8	1	5	533	0	0	48
4.068	1	2	407	9	3	25	3422	0	0	47
4.068	1	3	407	9	1	5	533	0	0	48
4.069	1	3	407	10	1	5	533	0	0	48
4.069	1	2	407	10	3	25	3422	0	0	47
4.07	1	2	408	1	3	25	3422	0	0	47
4.07	1	3	408	1	1	5	533	0	0	48
4.071	1	2	408	2	3	25	3422	0	0	47
4.071	1	3	408	2	1	5	533	0	0	48
4.072	1	3	408	3	1	1	453	0	0	98
4.073	1	3	408	4	1	1	453	0	0	98
4.074	1	3	408	5	1	1	453	0	0	98
4.075	1	1	408	6	2	10	935	0	0	47
4.075	1	3	408	6	1	1	217	0	0	47
4.076	1	3	408	7	1	1	217	0	0	47
4.076	1	1	408	7	2	10	935	0	0	47
4.077	1	3	408	8	1	5	533	0	0	48
4.077	1	1	408	8	2	10	935	0	0	47
4.078	1	1	408	9	2	15	1692	0	0	47
4.078	1	3	408	9	1	5	533	0	0	48
4.079	1	3	408	10	1	5	533	0	0	48
4.079	1	1	408	10	2	15	1692	0	0	47
4.08	1	3	409	1	1	5	533	0	0	48
4.08	1	1	409	1	2	15	1692	0	0	47
4.081	1	1	409	2	2	15	1692	0	0	47
4.081	1	3	409	2	1	5	533	0	0	48
4.082	1	3	409	3	1	1	217	0	0	47
4.082	1	1	409	3	2	15	1692	0	0	47
4.083	1	3	409	4	1	1	217	0	0	47
4.083	1	1	409	4	2	10	935	0	0	47
4.084	1	1	409	5	2	10	935	0	0	47
4.084	1	3	409	5	1	1	217	0	0	47
4.085	1	3	409	6	1	1	217	0	0	47
4.085	1	1	409	6	2	10	935	0	0	47
4.086	1	3	409	7	1	1	217	0	0	47
4.086	1	1	409	7	2	10	935	0	0	47
4.087	1	1	409	8	2	10	935	0	0	47
4.087	1	3	409	8	1	5	533	0	0	48
4.088	1	3	409	9	1	5	533	0	0	48
4.088	1	1	409	9	2	10	935	0	0	47
4.089	1	3	409	10	1	5	533	0	0	48
4.089	1	1	409	10	2	10	935	0	0	47
4.09	1	1	410	1	2	10	935	0	0	47
4.09	1	3	410	1	1	5	533	0	0	48
4.091	1	3	410	2	1	5	533	0	0	48
4.091	1	1	410	2	2	10	935	0	0	47
4.092	1	3	410	3	1	5	533	0	0	48
4.092	1	1	410	3	2	10	935	0	0	47
4.093	1	1	410	4	2	10	935	0	0	47
4.093	1	3	410	4	1	5	533	0	0	48
4.094	1	3	410	5	1	5	533	0	0	48
4.094	1	1	410	5	2	10	935	0	0	47
4.095	1	3	410	6	1	5	533	0	0	48
4.095	1	1	410	6	2	10	935	0	0	47
4.096	1	1	410	7	2	10	935	0	0	47
4.096	1	3	410	7	1	5	533	0	0	48
4.097	1	3	410	8	1	1	217	0	0	47
4.097	1	1	410	8	2	10	935	0	0	47
4.098	1	3	410	9	1	1	217	0	0	47
4.098	1	1	410	9	2	15	1692	0	0	47
4.099	1	1	410	10	2	15	1692	0	0	47
4.099	1	3	410	10	1	1	217	0	0	47
4.1	1	3	411	1	1	1	217	0	0	47
4.1	1	1	411	1	2	15	1692	0	0	47
4.101	1	3	411	2	1	1	217	0	0	47
4.101	1	1	411	2	2	15	1692	0	0	47
4.102	1	1	411	3	2	15	1692	0	0	47
4.102	1	3	411	3	1	5	533	0	0	48
4.103	1	3	411	4	1	1	217	0	0	47
4.103	1	1	411	4	2	15	1692	0	0	47
4.104	1	3	411	5	1	1	217	0	0	47
4.104	1	1	411	5	2	15	1692	0	0	47
4.105	1	1	411	6	2	15	1692	0	0	47
4.105	1	3	411	6	1	1	217	0	0	47
4.106	1	3	411	7	1	1	217	0	0	47
4.106	1	1	411	7	2	15	1692	0	0	47
4.107	1	3	411	8	1	1	217	0	0	47
4.107	1	1	411	8	2	15	1692	0	0	47
4.108	1	1	411	9	2	10	935	0	0	47
4.108	1	3	411	9	1	1	217	0	0	47
4.109	1	3	411	10	1	1	217	0	0	47
4.109	1	1	411	10	2	10	935	0	0	47
4.11	1	3	412	1	1	1	217	0	0	47
4.11	1	1	412	1	2	10	935	0	0	47
4.111	1	1	412	2	2	10	935	0	0	47
4.111	1	3	412	2	1	1	217	0	0	47
4.112	1	3	412	3	1	1	217	0	0	47
4.112	1	1	412	3	2	10	935	0	0	47
4.113	1	3	412	4	1	5	533	0	0	48
4.113	1	1	412	4	2	15	1692	0	0	47
4.114	1	1	412	5	2	15	1692	0	0	47
4.114	1	3	412	5	1	5	533	0	0	48
4.115	1	3	412	6	1	5	533	0	0	48
4.115	1	1	412	6	2	15	1692	0	0	47
4.116	1	3	412	7	1	5	533	0	0	48
4.116	1	1	412	7	2	15	1692	0	0	47
4.117	1	1	412	8	2	15	1692	0	0	47
4.117	1	3	412	8	1	5	533	0	0	48
4.118	1	3	412	9	1	1	217	0	0	47
4.118	1	1	412	9	2	10	935	0	0	47
4.119	1	3	412	10	1	1	217	0	0	47
4.119	1	1	412	10	2	10	935	0	0	47
4.12	1	1	413	1	2	10	935	0	0	47
4.12	1	3	413	1	1	1	217	0	0	47
4.121	1	3	413	2	1	1	217	0	0	47
4.121	1	1	413	2	2	10	935	0	0	47
4.122	1	3	413	3	1	1	217	0	0	47
4.122	1	1	413	3	2	15	1692	0	0	47
4.123	1	1	413	4	2	15	1692	0	0	47
4.123	1	3	413	4	1	5	533	0	0	48
4.124	1	3	413	5	1	5	533	0	0	48
4.124	1	1	413	5	2	15	1692	0	0	47
4.125	1	3	413	6	1	5	533	0	0	48
4.125	1	1	413	6	2	15	1692	0	0	47
4.126	1	3	413	7	1	5	1095	0	0	98
4.127	1	3	413	8	1	5	1095	0	0	98
4.128	1	3	413	9	1	1	453	0	0	98
4.129	1	3	413	10	1	1	453	0	0	98
4.13	1	3	414	1	1	1	453	0	0	98
4.131	1	3	414	2	1	1	453	0	0	98
4.132	1	3	414	3	1	1	453	0	0	98
4.133	1	3	414	4	1	5	1095	0	0	98
4.134	1	3	414	5	1	5	1095	0	0	98
4.135	1	3	414	6	1	5	1095	0	0	98
4.136	1	3	414	7	1	5	1095	0	0	98
4.137	1	3	414	8	1	5	1095	0	0	98
4.138	1	3	414	9	1	5	1095	0	0	98
4.139	1	3	414	10	1	5	1095	0	0	98
4.14	1	3	415	1	1	5	1095	0	0	98
4.141	1	3	415	2	1	5	1095	0	0	98
4.142	1	3	415	3	1	5	1095	0	0	98
4.143	1	3	415	4	1	1	453	0	0	98
4.144	1	3	415	5	1	1	453	0	0	98
4.145	1	3	415	6	1	1	453	0	0	98
4.146	1	2	415	7	3	25	3422	0	0	47
4.146	1	3	415	7	1	1	217	0	0	47
4.147	1	2	415	8	3	25	3422	0	0	47
4.147	1	3	415	8	1	1	217	0	0	47
4.148	1	3	415	9	1	5	533	0	0	48
4.148	1	2	415	9	3	25	3422	0	0	47
4.149	1	2	415	10	3	20	2385	0	0	48
4.149	1	3	415	10	1	1	217	0	0	47
4.15	1	2	416	1	3	20	2385	0	0	48
4.15	1	3	416	1	1	1	217	0	0	47
4.151	1	3	416	2	1	1	217	0	0	47
4.151	1	2	416	2	3	25	3422	0	0	47
4.152	1	2	416	3	3	25	3422	0	0	47
4.152	1	3	416	3	1	1	217	0	0	47
4.153	1	2	416	4	3	20	2385	0	0	48
4.153	1	3	416	4	1	1	217	0	0	47
4.154	1	3	416	5	1	1	217	0	0	47
4.154	1	2	416	5	3	20	2385	0	0	48
4.155	1	2	416	6	3	20	2385	0	0	48
4.155	1	3	416	6	1	1	217	0	0	47
4.156	1	2	416	7	3	20	2385	0	0	48
4.156	1	3	416	7	1	1	217	0	0	47
4.157	1	3	416	8	1	1	217	0	0	47
4.157	1	2	416	8	3	20	2385	0	0	48
4.158	1	2	416	9	3	20	2385	0	0	48
4.158	1	3	416	9	1	1	217	0	0	47
4.159	1	2	416	10	3	20	2385	0	0	48
4.159	1	3	416	10	1	5	533	0	0	48
4.16	1	3	417	1	1	5	533	0	0	48
4.16	1	2	417	1	3	20	2385	0	0	48
4.161	1	2	417	2	3	20	2385	0	0	48
4.161	1	3	417	2	1	5	533	0	0	48
4.162	1	2	417	3	3	20	2385	0	0	48
4.162	1	3	417	3	1	5	533	0	0	48
4.163	1	3	417	4	1	5	533	0	0	48
4.163	1	2	417	4	3	25	3422	0	0	47
4.164	1	2	417	5	3	25	3422	0	0	47
4.164	1	3	417	5	1	1	217	0	0	47
4.165	1	2	417	6	3	25	3422	0	0	47
4.165	1	3	417	6	1	1	217	0	0	47
4.166	1	3	417	7	1	1	217	0	0	47
4.166	1	2	417	7	3	25	3422	0	0	47
4.167	1	2	417	8	3	25	3422	0	0	47
4.167	1	3	417	8	1	1	217	0	0	47
4.168	1	2	417	9	3	25	3422	0	0	47
4.168	1	3	417	9	1	1	217	0	0	47
4.169	1	3	417	10	1	5	1095	0	0	98
4.17	1	3	418	1	1	5	1095	0	0	98
4.171	1	3	418	2	1	5	1095	0	0	98
4.172	1	3	418	3	1	5	1095	0	0	98
4.173	1	1	418	4	2	15	1692	0	0	47
4.173	1	3	418	4	1	5	533	0	0	48
4.174	1	3	418	5	1	1	217	0	0	47
4.174	1	1	418	5	2	15	1692	0	0	47
4.175	1	3	418	6	1	1	217	0	0	47
4.175	1	1	418	6	2	15	1692	0	0	47
4.176	1	1	418	7	2	15	1692	0	0	47
4.176	1	3	418	7	1	1	217	0	0	47
4.177	1	3	418	8	1	1	217	0	0	47
4.177	1	1	418	8	2	10	935	0	0	47
4.178	1	3	418	9	1	1	217	0	0	47
4.178	1	1	418	9	2	10	935	0	0	47
4.179	1	1	418	10	2	10	935	0	0	47
4.179	1	3	418	10	1	5	533	0	0	48
4.18	1	3	419	1	1	5	533	0	0	48
4.18	1	1	419	1	2	10	935	0	0	47
4.181	1	3	419	2	1	5	533	0	0	48
4.181	1	1	419	2	2	15	1692	0	0	47
4.182	1	1	419	3	2	15	1692	0	0	47
4.182	1	3	419	3	1	5	533	0	0	48
4.183	1	3	419	4	1	5	533	0	0	48
4.183	1	1	419	4	2	15	1692	0	0	47
4.184	1	3	419	5	1	5	533	0	0	48
4.184	1	1	419	5	2	15	1692	0	0	47
4.185	1	1	419	6	2	15	1692	0	0	47
4.185	1	3	419	6	1	5	533	0	0	48
4.186	1	3	419	7	1	5	533	0	0	48
4.186	1	1	419	7	2	10	935	0	0	47
4.187	1	3	419	8	1	5	533	0	0	48
4.187	1	1	419	8	2	10	935	0	0	47
4.188	1	1	419	9	2	10	935	0	0	47
4.188	1	3	419	9	1	5	533	0	0	48
4.189	1	3	419	10	1	1	217	0	0	47
4.189	1	1	419	10	2	10	935	0	0	47
4.19	1	3	420	1	1	1	217	0	0	47
4.19	1	1	420	1	2	10	935	0	0	47
4.191	1	1	420	2	2	10	935	0	0	47
4.191	1	3	420	2	1	1	217	0	0	47
4.192	1	3	420	3	1	1	217	0	0	47
4.192	1	1	420	3	2	10	935	0	0	47
4.193	1	3	420	4	1	1	217	0	0	47
4.193	1	1	420	4	2	10	935	0	0	47
4.194	1	1	420	5	2	10	935	0	0	47
4.194	1	3	420	5	1	5	533	0	0	48
4.195	1	3	420	6	1	1	217	0	0	47
4.195	1	1	420	6	2	10	935	0	0	47
4.196	1	3	420	7	1	1	217	0	0	47
4.196	1	1	420	7	2	15	1692	0	0	47
4.197	1	1	420	8	2	15	1692	0	0	47
4.197	1	3	420	8	1	1	217	0	0	47
4.198	1	3	420	9	1	1	217	0	0	47
4.198	1	1	420	9	2	15	1692	0	0	47
4.199	1	3	420	10	1	1	217	0	0	47
4.199	1	1	420	10	2	15	1692	0	0	47
4.2	1	1	421	1	2	15	1692	0	0	47
4.2	1	3	421	1	1	1	217	0	0	47
4.201	1	3	421	2	1	1	217	0	0	47
4.201	1	1	421	2	2	10	935	0	0	47
4.202	1	3	421	3	1	1	217	0	0	47
4.202	1	1	421	3	2	10	935	0	0	47
4.203	1	1	421	4	2	10	935	0	0	47
4.203	1	3	421	4	1	1	217	0	0	47
4.204	1	3	421	5	1	1	217	0	0	47
4.204	1	1	421	5	2	10	935	0	0	47
4.205	1	3	421	6	1	5	533	0	0	48
4.205	1	1	421	6	2	10	935	0	0	47
4.206	1	1	421	7	2	10	935	0	0	47
4.206	1	3	421	7	1	5	533	0	0	48
4.207	1	3	421	8	1	5	533	0	0	48
4.207	1	1	421	8	2	10	935	0	0	47
4.208	1	3	421	9	1	5	533	0	0	48
4.208	1	1	421	9	2	10	935	0	0	47
4.209	1	1	421	10	2	10	935	0	0	47
4.209	1	3	421	10	1	5	533	0	0	48
4.21	1	3	422	1	1	1	217	0	0	47
4.21	1	1	422	1	2	10	935	0	0	47
4.211	1	3	422	2	1	1	217	0	0	47
4.211	1	1	422	2	2	10	935	0	0	47
4.212	1	1	422	3	2	10	935	0	0	47
4.212	1	3	422	3	1	1	217	0	0	47
4.213	1	3	422	4	1	1	217	0	0	47
4.213	1	1	422	4	2	10	935	0	0	47
4.214	1	3	422	5	1	1	217	0	0	47
4.214	1	1	422	5	2	10	935	0	0	47
4.215	1	1	422	6	2	10	935	0	0	47
4.215	1	3	422	6	1	5	533	0	0	48
4.216	1	3	422	7	1	5	533	0	0	48
4.216	1	1	422	7	2	15	1692	0	0	47
4.217	1	3	422	8	1	5	533	0	0	48
4.217	1	1	422	8	2	15	1692	0	0	47
4.218	1	1	422	9	2	15	1692	0	0	47
4.218	1	3	422	9	1	5	533	0	0	48
4.219	1	3	422	10	1	5	533	0	0	48
4.219	1	1	422	10	2	15	1692	0	0	47
4.22	1	3	423	1	1	1	217	0	0	47
4.22	1	1	423	1	2	15	1692	0	0	47
4.221	1	1	423	2	2	15	1692	0	0	47
4.221	1	3	423	2	1	1	217	0	0	47
4.222	1	3	423	3	1	1	217	0	0	47
4.222	1	1	423	3	2	15	1692	0	0	47
4.223	1	3	423	4	1	1	217	0	0	47
4.223	1	1	423	4	2	15	1692	0	0	47
4.224	1	3	423	5	1	1	453	0	0	98
4.225	1	3	423	6	1	5	1095	0	0	98
4.226	1	3	423	7	1	5	1095	0	0	98
4.227	1	3	423	8	1	5	1095	0	0	98
4.228	1	3	423	9	1	5	1095	0	0	98
4.229	1	3	423	10	1	5	1095	0	0	98
4.23	1	3	424	1	1	5	1095	0	0	98
4.231	1	3	424	2	1	5	1095	0	0	98
4.232	1	3	424	3	1	5	1095	0	0	98
4.233	1	3	424	4	1	5	1095	0	0	98
4.234	1	3	424	5	1	5	1095	0	0	98
4.235	1	3	424	6	1	1	453	0	0	98
4.236	1	3	424	7	1	1	453	0	0	98
4.237	1	3	424	8	1	1	453	0	0	98
4.238	1	3	424	9	1	1	453	0	0	98
4.239	1	3	424	10	1	1	453	0	0	98
4.24	1	3	425	1	1	5	1095	0	0	98
4.241	1	3	425	2	1	1	453	0	0	98
4.242	1	3	425	3	1	1	453	0	0	98
4.243	1	2	425	4	3	25	3422	0	0	47
4.243	1	3	425	4	1	1	217	0	0	47
4.244	1	2	425	5	3	25	3422	0	0	47
4.244	1	3	425	5	1	1	217	0	0	47
4.245	1	3	425	6	1	1	217	0	0	47
4.245	1	2	425	6	3	25	3422	0	0	47
4.246	1	2	425	7	3	25	3422	0	0	47
4.246	1	3	425	7	1	1	217	0	0	47
4.247	1	2	425	8	3	20	2385	0	0	48
4.247	1	3	425	8	1	1	217	0	0	47
4.248	1	3	425	9	1	1	217	0	0	47
